Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat
35251,886453,090.0 080.0,20-1911OC-PR-312-1954-09000800-0300A-7,300,7.572,34.1202,1.334,26.654020000000003,19.86
35251,886454,090.0 080.0,20-1911OC-PR-312-1954-09000800-0320A-3,320,7.484,34.1359,1.128,26.67942,16.77
35251,886455,090.0 080.0,20-1911OC-PR-312-1954-09000800-0380A-3,380,6.702,34.1512,0.93,26.80013,13.57
35251,886456,090.0 080.0,20-1911OC-PR-312-1954-09000800-0400A-7,400,6.609,34.1925,0.705,26.84548,10.27
35251,886457,090.0 080.0,20-1911OC-PR-312-1954-09000800-0440A-3,440,6.383,34.2282,0.524,26.904059999999998,7.59
35251,886458,090.0 080.0,20-1911OC-PR-312-1954-09000800-0500A-7,500,6.041,34.268,0.373,26.98031,5.36
35251,886459,090.0 080.0,20-1911OC-PR-312-1954-09000800-0515A-3,515,5.981,34.2757,0.358,26.994220000000002,5.14
35252,886460,090.0 090.0,20-1911OC-MX-312-1407-09000900-0000A-7,0,17.97,33.3041,5.552,23.98196,102.41
35252,886461,090.0 090.0,20-1911OC-MX-312-1407-09000900-0001A-3,1,17.97,33.3041,5.552,23.982039999999998,102.41
35252,886462,090.0 090.0,20-1911OC-MX-312-1407-09000900-0001B-6,1,17.97,33.3057,,23.9833,
35252,886463,090.0 090.0,20-1911OC-MX-312-1407-09000900-0010A-3,10,17.955,33.305,5.535,23.98713,102.07
35252,886464,090.0 090.0,20-1911OC-MX-312-1407-09000900-0010B-6,9,17.955,33.3048,,23.987,
35252,886465,090.0 090.0,20-1911OC-MX-312-1407-09000900-0020B-7,20,17.76,33.2961,5.569,24.02838,102.3
35252,886466,090.0 090.0,20-1911OC-MX-312-1407-09000900-0025A-3,25,17.224,33.3168,5.667,24.17279,103.04
35252,886467,090.0 090.0,20-1911OC-MX-312-1407-09000900-0030A-7,30,17.223,33.3602,5.664,24.20669,103.01
35252,886468,090.0 090.0,20-1911OC-MX-312-1407-09000900-0040A-3,40,15.524,33.174,6.089,24.453310000000002,106.95
35252,886469,090.0 090.0,20-1911OC-MX-312-1407-09000900-0050A-3,50,13.953,33.0368,6.082,24.68362,103.4
35252,886470,090.0 090.0,20-1911OC-MX-312-1407-09000900-0050B-6,49,13.953,33.0384,,24.6849,
35252,886471,090.0 090.0,20-1911OC-MX-312-1407-09000900-0062A-3,62,13.021,32.9905,6.036,24.83624,100.62
35252,886472,090.0 090.0,20-1911OC-MX-312-1407-09000900-0075A-3,75,12.392,33.2002,5.617,25.12144,92.54
35252,886473,090.0 090.0,20-1911OC-MX-312-1407-09000900-0087A-3,87,11.961,33.427,5.139,25.37957,84.0
35252,886474,090.0 090.0,20-1911OC-MX-312-1407-09000900-0100A-3,100,10.801,33.4905,4.964,25.6401,79.17
35252,886475,090.0 090.0,20-1911OC-MX-312-1407-09000900-0112A-3,112,10.198,33.6381,3.844,25.85985,60.57
35252,886476,090.0 090.0,20-1911OC-MX-312-1407-09000900-0125A-3,125,10.09,33.7011,3.524,25.92781,55.41
35252,886477,090.0 090.0,20-1911OC-MX-312-1407-09000900-0140A-3,140,9.827,33.7665,3.37,26.0235,52.7
35252,886478,090.0 090.0,20-1911OC-MX-312-1407-09000900-0150A-7,150,9.462,33.8516,3.524,26.15036,54.69
35252,886479,090.0 090.0,20-1911OC-MX-312-1407-09000900-0170A-3,170,9.194,33.9107,3.324,26.24049,51.3
35252,886480,090.0 090.0,20-1911OC-MX-312-1407-09000900-0200A-3,200,8.608,33.9866,3.138,26.39276,47.81
35252,886481,090.0 090.0,20-1911OC-MX-312-1407-09000900-0230A-3,230,8.202,34.0414,2.22,26.498179999999998,33.53
35252,886482,090.0 090.0,20-1911OC-MX-312-1407-09000900-0250A-7,250,8.146,34.0817,1.928,26.53878,29.09
35252,886483,090.0 090.0,20-1911OC-MX-312-1407-09000900-0270A-3,270,7.926,34.1069,1.619,26.591620000000002,24.3
35252,886484,090.0 090.0,20-1911OC-MX-312-1407-09000900-0300A-7,300,7.226,34.0679,1.654,26.66142,24.43
35252,886485,090.0 090.0,20-1911OC-MX-312-1407-09000900-0319A-3,319,6.931,34.0709,1.423,26.704620000000002,20.87
35252,886486,090.0 090.0,20-1911OC-MX-312-1407-09000900-0380A-3,380,6.417,34.1272,0.929,26.818479999999997,13.47
35252,886487,090.0 090.0,20-1911OC-MX-312-1407-09000900-0400A-7,400,6.205,34.1299,0.834,26.84822,12.03
35252,886488,090.0 090.0,20-1911OC-MX-312-1407-09000900-0440A-3,440,6.026,34.2029,0.519,26.92935,7.46
35252,886489,090.0 090.0,20-1911OC-MX-312-1407-09000900-0500A-7,500,5.574,34.2448,0.371,27.019040000000004,5.27
35252,886490,090.0 090.0,20-1911OC-MX-312-1407-09000900-0515A-3,515,5.529,34.2504,0.347,27.02915,4.93
35253,886491,090.0 100.0,20-1911OC-MX-312-0841-09001000-0000A-7,0,19.038,33.3959,5.404,23.7871,101.78
35253,886492,090.0 100.0,20-1911OC-MX-312-0841-09001000-0002A-3,2,19.038,33.3959,5.404,23.78728,101.78
35253,886493,090.0 100.0,20-1911OC-MX-312-0841-09001000-0009A-3,9,19.04,33.4015,5.389,23.79168,101.5
35253,886494,090.0 100.0,20-1911OC-MX-312-0841-09001000-0010A-7,10,19.042,33.4004,5.395,23.790429999999997,101.62
35253,886495,090.0 100.0,20-1911OC-MX-312-0841-09001000-0020A-7,20,19.033,33.3999,5.392,23.793210000000002,101.54
35253,886496,090.0 100.0,20-1911OC-MX-312-0841-09001000-0025A-3,25,19.013,33.4,5.405,23.79879,101.75
35253,886497,090.0 100.0,20-1911OC-MX-312-0841-09001000-0030A-7,30,18.985,33.3937,5.409,23.80149,101.76
35253,886498,090.0 100.0,20-1911OC-MX-312-0841-09001000-0040A-3,40,18.626,33.3721,5.464,23.87584,102.08
35253,886499,090.0 100.0,20-1911OC-MX-312-0841-09001000-0050A-3,50,18.487,33.3591,5.49,23.9013,102.29
35253,886500,090.0 100.0,20-1911OC-MX-312-0841-09001000-0062A-3,62,17.992,33.3463,5.762,24.014039999999998,106.33
35253,886501,090.0 100.0,20-1911OC-MX-312-0841-09001000-0075A-3,75,16.399,33.4141,5.942,24.44342,106.36
35253,886502,090.0 100.0,20-1911OC-MX-312-0841-09001000-0087A-3,87,15.225,33.4222,5.944,24.71324,103.93
35253,886503,090.0 100.0,20-1911OC-MX-312-0841-09001000-0100A-3,100,14.128,33.5195,5.639,25.02316,96.49
35253,886504,090.0 100.0,20-1911OC-MX-312-0841-09001000-0112A-3,112,13.159,33.5878,5.215,25.274070000000002,87.5
35253,886505,090.0 100.0,20-1911OC-MX-312-0841-09001000-0125A-3,125,12.481,33.6293,4.981,25.4397,82.41
35253,886506,090.0 100.0,20-1911OC-MX-312-0841-09001000-0140A-3,140,11.278,33.6419,4.774,25.67473,76.99
35253,886507,090.0 100.0,20-1911OC-MX-312-0841-09001000-0150A-7,150,10.786,33.6598,4.526,25.77675,72.23
35253,886508,090.0 100.0,20-1911OC-MX-312-0841-09001000-0170A-3,170,10.025,33.7585,3.978,25.985329999999998,62.46
35253,886509,090.0 100.0,20-1911OC-MX-312-0841-09001000-0200A-3,200,9.144,33.9108,3.247,26.2496,50.05
35253,886510,090.0 100.0,20-1911OC-MX-312-0841-09001000-0230A-3,230,8.64,33.9721,2.926,26.37746,44.61
35253,886511,090.0 100.0,20-1911OC-MX-312-0841-09001000-0250A-7,250,8.301,34.0103,2.565,26.45958,38.81
35253,886512,090.0 100.0,20-1911OC-MX-312-0841-09001000-0270A-3,270,8.042,34.028,2.272,26.51261,34.18
35253,886513,090.0 100.0,20-1911OC-MX-312-0841-09001000-0300A-7,300,7.665,34.0678,1.836,26.599529999999998,27.39
35253,886514,090.0 100.0,20-1911OC-MX-312-0841-09001000-0320A-3,320,7.46,34.08,1.582,26.638820000000003,23.49
35253,886515,090.0 100.0,20-1911OC-MX-312-0841-09001000-0380A-3,380,6.998,34.149,1.0,26.7587,14.7
35253,886516,090.0 100.0,20-1911OC-MX-312-0841-09001000-0400A-7,400,6.81,34.1734,0.84,26.80377,12.29
35253,886517,090.0 100.0,20-1911OC-MX-312-0841-09001000-0440A-3,440,6.473,34.1992,0.613,26.86952,8.9
35253,886518,090.0 100.0,20-1911OC-MX-312-0841-09001000-0500A-7,500,6.078,34.2468,0.42,26.95893,6.04
35253,886519,090.0 100.0,20-1911OC-MX-312-0841-09001000-0514A-3,514,5.999,34.2507,0.441,26.97219,6.33
35254,886520,090.0 110.0,20-1911OC-MX-312-0251-09001100-0000A-7,0,19.836,33.6222,5.329,23.755129999999998,102.02
35254,886521,090.0 110.0,20-1911OC-MX-312-0251-09001100-0001A-3,1,19.836,33.6222,5.329,23.75522,102.02
35254,886522,090.0 110.0,20-1911OC-MX-312-0251-09001100-0010A-3,10,19.849,33.6144,5.31,23.746760000000002,101.67
35254,886523,090.0 110.0,20-1911OC-MX-312-0251-09001100-0020A-7,20,19.818,33.6124,5.32,23.75423,101.8
35254,886524,090.0 110.0,20-1911OC-MX-312-0251-09001100-0025A-3,25,19.814,33.6106,5.312,23.754379999999998,101.63
35254,886525,090.0 110.0,20-1911OC-MX-312-0251-09001100-0030A-7,30,19.808,33.6095,5.319,23.755570000000002,101.75
35254,886526,090.0 110.0,20-1911OC-MX-312-0251-09001100-0040A-3,40,19.782,33.5987,5.32,23.755029999999998,101.72
35254,886527,090.0 110.0,20-1911OC-MX-312-0251-09001100-0050A-3,50,19.595,33.5572,5.343,23.77265,101.79
35254,886528,090.0 110.0,20-1911OC-MX-312-0251-09001100-0061A-3,61,16.633,33.3127,5.998,24.310660000000002,107.79
35254,886529,090.0 110.0,20-1911OC-MX-312-0251-09001100-0075A-3,75,15.035,33.2474,6.071,24.6191,105.64
35254,886530,090.0 110.0,20-1911OC-MX-312-0251-09001100-0086A-3,86,14.314,33.2309,6.014,24.76063,103.12
35254,886531,090.0 110.0,20-1911OC-MX-312-0251-09001100-0100A-3,100,13.742,33.231,6.013,24.879839999999998,101.89
35254,886532,090.0 110.0,20-1911OC-MX-312-0251-09001100-0112A-3,112,13.733,33.3702,5.697,24.98998,96.62
35254,886533,090.0 110.0,20-1911OC-MX-312-0251-09001100-0124A-3,124,13.067,33.456,5.504,25.190939999999998,92.08
35254,886534,090.0 110.0,20-1911OC-MX-312-0251-09001100-0125A-7,125,13.005,33.4778,5.496,25.220129999999997,91.85
35254,886535,090.0 110.0,20-1911OC-MX-312-0251-09001100-0140A-3,140,11.896,33.5899,5.066,25.5208,82.76
35254,886536,090.0 110.0,20-1911OC-MX-312-0251-09001100-0150A-7,150,11.558,33.6203,4.959,25.607429999999997,80.45
35254,886537,090.0 110.0,20-1911OC-MX-312-0251-09001100-0170A-3,170,10.627,33.6856,4.475,25.8255,71.18
35254,886538,090.0 110.0,20-1911OC-MX-312-0251-09001100-0200A-3,200,9.861,33.801,4.017,26.0471,62.87
35254,886539,090.0 110.0,20-1911OC-MX-312-0251-09001100-0230A-3,230,9.229,33.943,3.714,26.26231,57.36
35254,886540,090.0 110.0,20-1911OC-MX-312-0251-09001100-0250A-7,250,8.869,33.9799,3.566,26.348770000000002,54.65
35254,886541,090.0 110.0,20-1911OC-MX-312-0251-09001100-0270A-3,270,8.414,33.9965,3.048,26.43236,46.23
35254,886542,090.0 110.0,20-1911OC-MX-312-0251-09001100-0300A-7,300,7.92,34.0449,2.237,26.54468,33.56
35254,886543,090.0 110.0,20-1911OC-MX-312-0251-09001100-0320A-3,320,7.697,34.0803,1.716,26.605359999999997,25.62
35254,886544,090.0 110.0,20-1911OC-MX-312-0251-09001100-0380A-3,380,6.758,34.1,1.315,26.752309999999998,19.21
35254,886545,090.0 110.0,20-1911OC-MX-312-0251-09001100-0400A-7,400,6.462,34.0854,1.258,26.780140000000003,18.25
35254,886546,090.0 110.0,20-1911OC-MX-312-0251-09001100-0440A-3,440,6.186,34.1269,0.898,26.849190000000004,12.94
35254,886547,090.0 110.0,20-1911OC-MX-312-0251-09001100-0500A-7,500,5.961,34.216,0.488,26.94915,7.0
35254,886548,090.0 110.0,20-1911OC-MX-312-0251-09001100-0515A-3,515,5.874,34.2287,0.433,26.970259999999996,6.2
35255,886549,090.0 120.0,20-1911OC-MX-311-2117-09001200-0000A-7,0,19.989,33.6753,5.289,23.75572,101.57
35255,886550,090.0 120.0,20-1911OC-MX-311-2117-09001200-0002A-3,2,19.989,33.6753,5.289,23.75591,101.57
35255,886551,090.0 120.0,20-1911OC-MX-311-2117-09001200-0002B-6,1,19.989,33.6731,,23.7542,
35255,886552,090.0 120.0,20-1911OC-MX-311-2117-09001200-0010A-3,10,19.954,33.6718,5.292,23.76316,101.56
35255,886553,090.0 120.0,20-1911OC-MX-311-2117-09001200-0010B-6,10,19.954,33.6761,,23.7664,
35255,886554,090.0 120.0,20-1911OC-MX-311-2117-09001200-0020B-7,20,19.951,33.6729,5.302,23.76574,101.74
35255,886555,090.0 120.0,20-1911OC-MX-311-2117-09001200-0025A-3,25,19.949,33.6724,5.318,23.76636,102.04
35255,886556,090.0 120.0,20-1911OC-MX-311-2117-09001200-0030A-7,30,19.951,33.6735,5.303,23.76716,101.76
35255,886557,090.0 120.0,20-1911OC-MX-311-2117-09001200-0040A-3,40,19.94,33.6771,5.303,23.77373,101.73
35255,886558,090.0 120.0,20-1911OC-MX-311-2117-09001200-0050A-3,50,18.497,33.6918,5.862,24.15322,109.46
35255,886559,090.0 120.0,20-1911OC-MX-311-2117-09001200-0062A-3,62,17.738,33.7169,5.869,24.3594,108.02
35255,886560,090.0 120.0,20-1911OC-MX-311-2117-09001200-0075A-3,75,16.364,33.6438,5.924,24.62791,106.1
35255,886561,090.0 120.0,20-1911OC-MX-311-2117-09001200-0087A-3,87,15.727,33.6346,5.832,24.76586,103.14
35255,886562,090.0 120.0,20-1911OC-MX-311-2117-09001200-0100A-3,100,15.445,33.74,5.696,24.910529999999998,100.23
35255,886563,090.0 120.0,20-1911OC-MX-311-2117-09001200-0112A-3,112,15.093,33.8895,5.414,25.10374,94.68
35255,886564,090.0 120.0,20-1911OC-MX-311-2117-09001200-0112B-6,111,15.093,33.877,,25.0941,
35255,886565,090.0 120.0,20-1911OC-MX-311-2117-09001200-0125A-3,125,13.709,33.8277,5.134,25.34935,87.25
35255,886566,090.0 120.0,20-1911OC-MX-311-2117-09001200-0140A-3,140,12.471,33.7836,4.912,25.562079999999998,81.33
35255,886567,090.0 120.0,20-1911OC-MX-311-2117-09001200-0150A-7,150,12.164,33.7729,4.89,25.61297,80.43
35255,886568,090.0 120.0,20-1911OC-MX-311-2117-09001200-0170A-3,170,10.857,33.7619,4.514,25.84465,72.19
35255,886569,090.0 120.0,20-1911OC-MX-311-2117-09001200-0200A-7,200,9.889,33.8395,4.064,26.07251,63.66
35255,886570,090.0 120.0,20-1911OC-MX-311-2117-09001200-0201A-3,201,9.979,33.8274,4.068,26.04806,63.84
35255,886571,090.0 120.0,20-1911OC-MX-311-2117-09001200-0229A-3,229,9.223,33.9147,3.717,26.24108,57.4
35255,886572,090.0 120.0,20-1911OC-MX-311-2117-09001200-0250A-7,250,8.894,33.9678,3.532,26.335390000000004,54.15
35255,886573,090.0 120.0,20-1911OC-MX-311-2117-09001200-0270A-3,270,8.456,33.9848,3.193,26.41682,48.48
35255,886574,090.0 120.0,20-1911OC-MX-311-2117-09001200-0300A-7,300,7.977,34.0076,2.748,26.507040000000003,41.27
35255,886575,090.0 120.0,20-1911OC-MX-311-2117-09001200-0320A-3,320,7.832,34.0129,2.56,26.53292,38.32
35255,886576,090.0 120.0,20-1911OC-MX-311-2117-09001200-0380A-3,380,7.001,34.0767,1.533,26.70131,22.52
35255,886577,090.0 120.0,20-1911OC-MX-311-2117-09001200-0400A-7,400,6.622,34.0749,1.398,26.75098,20.35
35255,886578,090.0 120.0,20-1911OC-MX-311-2117-09001200-0440A-3,440,6.276,34.112,0.978,26.826,14.13
35255,886579,090.0 120.0,20-1911OC-MX-311-2117-09001200-0500A-7,500,5.907,34.164,0.665,26.914690000000004,9.52
35255,886580,090.0 120.0,20-1911OC-MX-311-2117-09001200-0515A-3,515,5.86,34.172,0.614,26.92713,8.78
35256,886581,091.7 026.4,20-1911OC-MX-309-0106-09170264-0000A-7,0,17.924,33.6406,5.801,24.25074,107.12
35256,886582,091.7 026.4,20-1911OC-MX-309-0106-09170264-0002A-3,2,17.924,33.6406,5.805,24.2509,107.2
35256,886583,091.7 026.4,20-1911OC-MX-309-0106-09170264-0005A-3,5,17.856,33.64,5.818,24.267229999999998,107.3
35256,886584,091.7 026.4,20-1911OC-MX-309-0106-09170264-0010A-7,10,17.805,33.6372,5.844,24.27788,107.66
35256,886585,091.7 026.4,20-1911OC-MX-309-0106-09170264-0012A-3,12,17.832,33.6323,5.854,24.26774,107.9
35257,886586,093.3 026.7,20-1911OC-MX-308-2044-09330267-0000A-7,0,18.619,33.6571,5.657,24.09196,105.95
35257,886587,093.3 026.7,20-1911OC-MX-308-2044-09330267-0002A-3,2,18.619,33.6571,5.729,24.092129999999997,107.22
35257,886588,093.3 026.7,20-1911OC-MX-308-2044-09330267-0006A-3,6,17.757,33.6452,5.926,24.29531,109.08
35257,886589,093.3 026.7,20-1911OC-MX-308-2044-09330267-0010A-7,10,17.298,33.6005,6.066,24.37155,110.56
35257,886590,093.3 026.7,20-1911OC-MX-308-2044-09330267-0011A-3,11,17.213,33.6063,5.945,24.39626,108.26
35257,886591,093.3 026.7,20-1911OC-MX-308-2044-09330267-0020A-3,20,16.421,33.5884,5.443,24.56822,97.58
35257,886592,093.3 026.7,20-1911OC-MX-308-2044-09330267-0030A-3,30,15.492,33.5828,5.304,24.77435,93.35
35257,886593,093.3 026.7,20-1911OC-MX-308-2044-09330267-0039A-3,39,13.682,33.5938,4.335,25.16904,73.54
35257,886594,093.3 026.7,20-1911OC-MX-308-2044-09330267-0049A-3,49,12.667,33.6437,4.036,25.41091,67.06
35257,886595,093.3 026.7,20-1911OC-MX-308-2044-09330267-0050A-7,50,12.643,33.6459,3.956,25.41734,65.68
35258,886596,093.3 028.0,20-1911OC-MX-309-0347-09330280-0000A-7,0,19.18,33.6779,5.672,23.96642,107.29
35258,886597,093.3 028.0,20-1911OC-MX-309-0347-09330280-0002A-3,2,19.18,33.6779,5.595,23.9666,105.84
35258,886598,093.3 028.0,20-1911OC-MX-309-0347-09330280-0010A-3,10,19.062,33.6769,5.611,23.99653,105.9
35258,886599,093.3 028.0,20-1911OC-MX-309-0347-09330280-0020A-3,20,16.839,33.5428,6.023,24.4363,108.84
35258,886600,093.3 028.0,20-1911OC-MX-309-0347-09330280-0030A-3,30,14.914,33.4781,6.029,24.820120000000003,104.82
35258,886601,093.3 028.0,20-1911OC-MX-309-0347-09330280-0040A-3,40,13.845,33.4277,5.839,25.007270000000002,99.33
35258,886602,093.3 028.0,20-1911OC-MX-309-0347-09330280-0050A-3,50,13.053,33.4748,5.182,25.20426,86.71
35258,886603,093.3 028.0,20-1911OC-MX-309-0347-09330280-0060A-3,60,12.364,33.5587,4.726,25.40411,77.99
35258,886604,093.3 028.0,20-1911OC-MX-309-0347-09330280-0070A-3,70,11.735,33.6162,4.27,25.56785,69.54
35258,886605,093.3 028.0,20-1911OC-MX-309-0347-09330280-0075A-7,75,11.649,33.626,4.225,25.59161,68.69
35258,886606,093.3 028.0,20-1911OC-MX-309-0347-09330280-0085A-3,85,11.479,33.665,3.859,25.65364,62.52
35258,886607,093.3 028.0,20-1911OC-MX-309-0347-09330280-0100A-3,100,11.107,33.7264,3.548,25.769470000000002,57.05
35258,886608,093.3 028.0,20-1911OC-MX-309-0347-09330280-0120A-3,120,10.803,33.7925,3.111,25.875870000000003,49.71
35258,886609,093.3 028.0,20-1911OC-MX-309-0347-09330280-0125A-7,125,10.828,33.8217,2.965,25.89442,47.41
35258,886610,093.3 028.0,20-1911OC-MX-309-0347-09330280-0140A-3,140,10.606,33.8625,2.625,25.9658,41.78
35258,886611,093.3 028.0,20-1911OC-MX-309-0347-09330280-0150A-7,150,10.533,33.9025,2.567,26.0101,40.8
35258,886612,093.3 028.0,20-1911OC-MX-309-0347-09330280-0170A-3,170,10.219,33.9578,2.331,26.108079999999998,36.81
35258,886613,093.3 028.0,20-1911OC-MX-309-0347-09330280-0200A-3,200,9.594,34.0372,2.324,26.27579,36.21
35258,886614,093.3 028.0,20-1911OC-MX-309-0347-09330280-0230A-3,230,9.105,34.0435,2.402,26.360740000000003,37.02
35258,886615,093.3 028.0,20-1911OC-MX-309-0347-09330280-0250A-7,250,9.187,34.152,1.696,26.433329999999998,26.2
35258,886616,093.3 028.0,20-1911OC-MX-309-0347-09330280-0270A-3,270,8.873,34.1629,1.559,26.49222,23.92
35258,886617,093.3 028.0,20-1911OC-MX-309-0347-09330280-0300A-7,300,8.617,34.2012,1.315,26.562959999999997,20.06
35258,886618,093.3 028.0,20-1911OC-MX-309-0347-09330280-0320A-3,320,8.439,34.2276,1.095,26.61151,16.64
35258,886619,093.3 028.0,20-1911OC-MX-309-0347-09330280-0380A-3,380,7.743,34.266,0.703,26.74653,10.52
35258,886620,093.3 028.0,20-1911OC-MX-309-0347-09330280-0400A-7,400,7.565,34.2659,0.662,26.77252,9.86
35258,886621,093.3 028.0,20-1911OC-MX-309-0347-09330280-0440A-3,440,7.145,34.2701,0.532,26.83565,7.85
35258,886622,093.3 028.0,20-1911OC-MX-309-0347-09330280-0500A-7,500,6.538,34.3034,0.366,26.944809999999997,5.32
35258,886623,093.3 028.0,20-1911OC-MX-309-0347-09330280-0515A-3,515,6.445,34.3094,0.316,26.962,4.59
35259,886624,093.3 030.0,20-1911OC-MX-309-0648-09330300-0000A-7,0,18.896,33.6616,5.579,24.0259,104.96
35259,886625,093.3 030.0,20-1911OC-MX-309-0648-09330300-0002A-3,2,18.896,33.6616,5.488,24.02608,103.25
35259,886626,093.3 030.0,20-1911OC-MX-309-0648-09330300-0010A-3,10,18.32,33.6593,5.576,24.16876,103.76
35259,886627,093.3 030.0,20-1911OC-MX-309-0648-09330300-0020A-3,20,15.513,33.5413,6.067,24.737070000000003,106.8
35259,886628,093.3 030.0,20-1911OC-MX-309-0648-09330300-0025A-3,25,14.513,33.6066,,25.00481,
35259,886629,093.3 030.0,20-1911OC-MX-309-0648-09330300-0030A-3,30,14.327,33.5982,5.005,25.03799,86.06
35259,886630,093.3 030.0,20-1911OC-MX-309-0648-09330300-0040A-3,40,13.671,33.6229,4.626,25.19385,78.47
35259,886631,093.3 030.0,20-1911OC-MX-309-0648-09330300-0050A-5,50,13.17,33.631,4.32,25.30191,72.53
35259,886632,093.3 030.0,20-1911OC-MX-309-0648-09330300-0060A-3,60,12.999,33.6636,4.043,25.3617,67.65
35259,886633,093.3 030.0,20-1911OC-MX-309-0648-09330300-0070A-3,70,12.539,33.6648,3.895,25.453210000000002,64.55
35259,886634,093.3 030.0,20-1911OC-MX-309-0648-09330300-0075A-7,75,12.453,33.7121,3.697,25.50675,61.18
35259,886635,093.3 030.0,20-1911OC-MX-309-0648-09330300-0085A-3,85,12.122,33.7173,3.535,25.57454,58.1
35259,886636,093.3 030.0,20-1911OC-MX-309-0648-09330300-0100A-3,100,11.52,33.7302,3.43,25.69752,55.64
35259,886637,093.3 030.0,20-1911OC-MX-309-0648-09330300-0120A-3,120,11.142,33.8077,2.909,25.827360000000002,46.83
35259,886638,093.3 030.0,20-1911OC-MX-309-0648-09330300-0125A-7,125,11.082,33.8257,2.848,25.85236,45.79
35259,886639,093.3 030.0,20-1911OC-MX-309-0648-09330300-0140A-3,140,10.996,33.8861,2.59,25.91542,41.58
35259,886640,093.3 030.0,20-1911OC-MX-309-0648-09330300-0150A-7,150,10.897,33.8965,2.504,25.94156,40.11
35259,886641,093.3 030.0,20-1911OC-MX-309-0648-09330300-0170A-3,170,10.769,33.9059,2.463,25.97235,39.35
35259,886642,093.3 030.0,20-1911OC-MX-309-0648-09330300-0200A-3,200,9.932,34.0471,2.114,26.227490000000003,33.19
35259,886643,093.3 030.0,20-1911OC-MX-309-0648-09330300-0230A-3,230,9.387,34.1004,1.949,26.360059999999997,30.24
35259,886644,093.3 030.0,20-1911OC-MX-309-0648-09330300-0250A-7,250,9.343,34.1454,1.761,26.403109999999998,27.3
35259,886645,093.3 030.0,20-1911OC-MX-309-0648-09330300-0270A-3,270,9.037,34.16,1.645,26.46415,25.33
35259,886646,093.3 030.0,20-1911OC-MX-309-0648-09330300-0300A-7,300,8.771,34.1886,1.415,26.529290000000003,21.66
35259,886647,093.3 030.0,20-1911OC-MX-309-0648-09330300-0320A-3,320,8.573,34.2042,1.212,26.57273,18.47
35259,886648,093.3 030.0,20-1911OC-MX-309-0648-09330300-0380A-3,380,7.696,34.2565,0.718,26.745820000000002,10.73
35259,886649,093.3 030.0,20-1911OC-MX-309-0648-09330300-0400A-7,400,7.533,34.2608,0.669,26.77305,9.96
35259,886650,093.3 030.0,20-1911OC-MX-309-0648-09330300-0440A-3,440,7.194,34.2664,0.55,26.82599,8.12
35259,886651,093.3 030.0,20-1911OC-MX-309-0648-09330300-0500A-7,500,6.606,34.293,0.382,26.9277,5.57
35259,886652,093.3 030.0,20-1911OC-MX-309-0648-09330300-0515A-3,515,6.512,34.3,0.35,26.94588,5.09
35260,886653,093.3 035.0,20-1911OC-MX-309-1046-09330350-0000A-7,0,18.271,33.6394,5.823,24.16477,108.24
35260,886654,093.3 035.0,20-1911OC-MX-309-1046-09330350-0002A-3,2,18.271,33.6394,5.758,24.164939999999998,107.04
35260,886655,093.3 035.0,20-1911OC-MX-309-1046-09330350-0010A-5,10,17.31,33.6014,6.077,24.37818,110.79
35260,886656,093.3 035.0,20-1911OC-MX-309-1046-09330350-0020A-3,20,14.757,33.5296,5.441,24.89299,94.33
35260,886657,093.3 035.0,20-1911OC-MX-309-1046-09330350-0030A-3,30,13.735,33.5271,5.023,25.1061,85.28
35260,886658,093.3 035.0,20-1911OC-MX-309-1046-09330350-0040A-3,40,13.505,33.5388,4.887,25.16261,82.6
35260,886659,093.3 035.0,20-1911OC-MX-309-1046-09330350-0050A-3,50,13.083,33.5775,4.53,25.277820000000002,75.89
35260,886660,093.3 035.0,20-1911OC-MX-309-1046-09330350-0060A-3,60,12.606,33.5711,4.661,25.367060000000002,77.33
35260,886661,093.3 035.0,20-1911OC-MX-309-1046-09330350-0070A-3,70,11.634,33.6087,4.347,25.5807,70.64
35260,886662,093.3 035.0,20-1911OC-MX-309-1046-09330350-0075A-7,75,11.371,33.6129,4.368,25.63237,70.58
35260,886663,093.3 035.0,20-1911OC-MX-309-1046-09330350-0085A-3,85,11.084,33.6452,4.0,25.70973,64.26
35260,886664,093.3 035.0,20-1911OC-MX-309-1046-09330350-0100A-3,100,10.602,33.7581,3.597,25.88344,57.22
35260,886665,093.3 035.0,20-1911OC-MX-309-1046-09330350-0120A-3,120,9.989,33.8132,3.285,26.03214,51.57
35260,886666,093.3 035.0,20-1911OC-MX-309-1046-09330350-0125A-7,125,9.943,33.8384,3.234,26.05973,50.73
35260,886667,093.3 035.0,20-1911OC-MX-309-1046-09330350-0140A-3,140,9.531,33.8884,3.147,26.16753,48.93
35260,886668,093.3 035.0,20-1911OC-MX-309-1046-09330350-0150A-7,150,9.491,33.8805,3.117,26.16825,48.42
35260,886669,093.3 035.0,20-1911OC-MX-309-1046-09330350-0170A-3,170,9.37,33.9489,2.696,26.2421,41.78
35260,886670,093.3 035.0,20-1911OC-MX-309-1046-09330350-0200A-3,200,9.021,34.0517,2.296,26.37942,35.33
35260,886671,093.3 035.0,20-1911OC-MX-309-1046-09330350-0230A-3,230,9.187,34.2005,1.483,26.47059,22.92
